,FL_NUM,MONTH,DAY_OF_MONTH,DAY_OF_WEEK,ORIGIN,DEST,CRS_ARR_TIME,DEP_DEL15,ARR_DEL15,DEP_DELAY
8497,2350,10,5,3,ATL,JFK,1024,0.0,0.0,-3.0
8498,1715,10,5,3,DTW,ATL,1155,0.0,0.0,-2.0
8499,1290,10,6,4,ATL,DTW,32,0.0,0.0,13.0
8500,1357,10,6,4,MSP,DTW,2026,0.0,0.0,-5.0
8501,1486,10,6,4,MSP,ATL,1050,0.0,0.0,-5.0
8502,1640,10,6,4,DTW,ATL,916,0.0,0.0,-7.0
8503,1823,10,6,4,DTW,SEA,2229,0.0,0.0,-2.0
8504,1929,10,6,4,ATL,SEA,1050,0.0,0.0,-3.0
8505,1402,10,7,5,DTW,ATL,2233,0.0,0.0,6.0
8506,1549,10,7,5,MSP,ATL,2144,0.0,1.0,-1.0
8507,1715,10,4,2,DTW,ATL,1155,0.0,0.0,-1.0
8508,1823,10,4,2,DTW,SEA,2229,0.0,0.0,-4.0
8509,1929,10,4,2,ATL,SEA,1050,0.0,0.0,-1.0
8510,2005,10,4,2,ATL,DTW,922,0.0,0.0,-4.0
8511,2048,10,4,2,JFK,ATL,1955,0.0,0.0,-8.0
8512,2193,10,4,2,MSP,SEA,845,0.0,0.0,-3.0
8513,2221,10,4,2,DTW,SEA,1940,0.0,0.0,0.0
8514,2308,10,4,2,SEA,MSP,1833,0.0,0.0,-5.0
8515,325,10,7,5,DTW,ATL,1549,0.0,0.0,-1.0
8516,413,10,7,5,MSP,JFK,1439,0.0,0.0,-4.0
8517,439,10,7,5,JFK,ATL,1352,0.0,0.0,-6.0
8518,454,10,7,5,JFK,SEA,1918,0.0,0.0,-5.0
8519,464,10,7,5,JFK,SEA,1125,0.0,0.0,0.0
8520,535,10,7,5,ATL,DTW,2108,0.0,0.0,-5.0
8521,630,10,7,5,DTW,ATL,2005,0.0,0.0,-1.0
8522,748,10,7,5,ATL,DTW,1254,0.0,0.0,0.0
8523,830,10,7,5,ATL,JFK,1436,0.0,0.0,-2.0
8524,888,10,7,5,ATL,MSP,2130,0.0,0.0,10.0
8525,947,10,7,5,DTW,MSP,1053,0.0,0.0,-3.0
8526,991,10,7,5,ATL,DTW,1455,0.0,0.0,13.0
8527,1107,10,7,5,ATL,SEA,2131,0.0,0.0,-2.0
8528,2424,10,5,3,SEA,DTW,2119,0.0,0.0,-6.0
8529,2547,10,5,3,SEA,MSP,2329,0.0,0.0,-6.0
8530,1997,10,6,4,MSP,ATL,2010,0.0,0.0,-3.0
8531,2039,10,6,4,ATL,SEA,1213,0.0,0.0,-1.0
8532,2193,10,6,4,MSP,SEA,845,0.0,0.0,-3.0
8533,2221,10,6,4,DTW,SEA,1940,0.0,0.0,9.0
8534,2308,10,6,4,SEA,MSP,1833,0.0,0.0,-1.0
8535,2368,10,6,4,MSP,DTW,1138,0.0,0.0,-1.0
8536,2492,10,6,4,MSP,JFK,1845,0.0,0.0,0.0
8537,2577,10,6,4,ATL,MSP,1535,0.0,0.0,-1.0
8538,2795,10,6,4,SEA,ATL,2233,0.0,0.0,-1.0
8539,2826,10,6,4,ATL,MSP,1345,0.0,0.0,11.0
8540,38,10,7,5,SEA,DTW,1908,0.0,0.0,0.0
8541,87,10,7,5,DTW,MSP,1857,0.0,0.0,0.0
8542,109,10,7,5,ATL,MSP,1940,0.0,0.0,0.0
8543,213,10,7,5,JFK,MSP,2058,0.0,0.0,0.0
8544,2218,10,7,5,SEA,DTW,1315,0.0,0.0,-2.0
8545,2283,10,7,5,DTW,ATL,818,0.0,0.0,-7.0
8546,2350,10,7,5,ATL,JFK,1024,0.0,0.0,11.0
8547,2440,10,7,5,SEA,MSP,559,0.0,0.0,3.0
8548,830,10,8,6,ATL,JFK,1428,0.0,0.0,-1.0
8549,889,10,8,6,SEA,MSP,1428,0.0,0.0,-3.0
8550,984,10,8,6,ATL,JFK,2329,0.0,0.0,12.0
8551,1096,10,8,6,DTW,MSP,1308,0.0,0.0,-2.0
8552,1342,10,8,6,MSP,DTW,2249,0.0,0.0,-6.0
8553,1476,10,8,6,DTW,MSP,1434,0.0,0.0,-4.0
8554,1640,10,8,6,DTW,ATL,858,0.0,0.0,-3.0
8555,1823,10,8,6,DTW,SEA,2155,0.0,0.0,-4.0
8556,784,10,9,7,ATL,MSP,1025,0.0,0.0,0.0
8557,857,10,9,7,MSP,ATL,1441,0.0,0.0,0.0
8558,902,10,9,7,ATL,DTW,1655,0.0,0.0,0.0
8559,968,10,9,7,SEA,ATL,1526,0.0,0.0,-4.0
8560,1060,10,9,7,SEA,ATL,1832,1.0,1.0,182.0
8561,1121,10,9,7,DTW,ATL,2130,0.0,0.0,-4.0
8562,1342,10,7,5,MSP,DTW,2252,0.0,0.0,-2.0
8563,1991,10,8,6,MSP,ATL,846,0.0,0.0,-6.0
8564,2027,10,8,6,DTW,JFK,2221,0.0,0.0,-1.0
8565,2157,10,8,6,SEA,DTW,712,0.0,0.0,-8.0
8566,2214,10,8,6,MSP,JFK,2332,0.0,0.0,-6.0
8567,2283,10,8,6,DTW,ATL,802,0.0,0.0,-1.0
8568,2368,10,8,6,MSP,DTW,1137,0.0,0.0,2.0
8569,2559,10,8,6,JFK,ATL,1114,0.0,0.0,1.0
8570,2646,10,8,6,MSP,SEA,2344,0.0,0.0,-2.0
8571,17,10,9,7,DTW,SEA,1415,0.0,0.0,-6.0
8572,42,10,9,7,ATL,JFK,1735,0.0,0.0,-4.0
8573,87,10,9,7,DTW,MSP,1857,0.0,0.0,-3.0
8574,109,10,9,7,ATL,MSP,1940,0.0,0.0,-2.0
8575,213,10,9,7,JFK,MSP,2058,0.0,0.0,-2.0
8576,411,10,9,7,SEA,JFK,1610,0.0,0.0,-4.0
8577,439,10,9,7,JFK,ATL,1352,0.0,0.0,-3.0
8578,454,10,9,7,JFK,SEA,1918,0.0,1.0,-4.0
8579,499,10,9,7,JFK,MSP,1014,0.0,0.0,-1.0
8580,588,10,9,7,SEA,MSP,1654,0.0,0.0,5.0
8581,677,10,9,7,MSP,DTW,1303,0.0,0.0,-4.0
8582,2561,10,9,7,JFK,DTW,1122,0.0,0.0,-9.0
8583,2795,10,9,7,SEA,ATL,2233,0.0,0.0,3.0
8584,2826,10,9,7,ATL,MSP,1345,0.0,0.0,4.0
8585,42,10,10,1,ATL,JFK,1735,1.0,0.0,37.0
8586,94,10,10,1,DTW,ATL,1414,0.0,0.0,-2.0
8587,176,10,10,1,MSP,ATL,1837,0.0,0.0,-5.0
8588,325,10,10,1,DTW,ATL,1549,0.0,0.0,-2.0
8589,2536,10,7,5,MSP,SEA,2124,0.0,0.0,0.0
8590,2610,10,7,5,ATL,MSP,910,0.0,0.0,-2.0
8591,2798,10,7,5,MSP,DTW,911,0.0,0.0,-7.0
8592,17,10,8,6,DTW,SEA,1412,0.0,0.0,1.0
8593,42,10,8,6,ATL,JFK,1734,0.0,0.0,-4.0
8594,109,10,8,6,ATL,MSP,1936,0.0,0.0,0.0
8595,213,10,8,6,JFK,MSP,2053,0.0,0.0,-2.0
8596,411,10,8,6,SEA,JFK,1608,0.0,0.0,-2.0
8597,442,10,8,6,JFK,MSP,1340,0.0,0.0,-6.0
8598,463,10,8,6,JFK,ATL,1600,1.0,1.0,76.0
8599,535,10,8,6,ATL,DTW,2106,0.0,0.0,0.0
8600,630,10,8,6,DTW,ATL,2022,0.0,0.0,3.0
8601,748,10,8,6,ATL,DTW,1250,0.0,0.0,-3.0
8602,1815,10,9,7,MSP,ATL,1237,0.0,0.0,8.0
8603,1921,10,9,7,ATL,DTW,1833,0.0,0.0,3.0
8604,1997,10,9,7,MSP,ATL,2010,0.0,0.0,3.0
8605,2048,10,9,7,JFK,ATL,1955,0.0,0.0,2.0
8606,2201,10,9,7,SEA,JFK,655,0.0,0.0,-5.0
8607,2237,10,9,7,MSP,SEA,1710,0.0,0.0,-4.0
8608,2348,10,9,7,ATL,SEA,2350,0.0,0.0,-1.0
8609,2424,10,9,7,SEA,DTW,2119,0.0,0.0,-4.0
8610,2559,10,9,7,JFK,ATL,1117,0.0,0.0,-2.0
8611,1342,10,9,7,MSP,DTW,2252,0.0,0.0,-1.0
8612,1402,10,9,7,DTW,ATL,2233,1.0,0.0,18.0
8613,1549,10,9,7,MSP,ATL,2144,0.0,0.0,4.0
8614,1290,10,10,1,ATL,DTW,32,0.0,0.0,-2.0
8615,1357,10,10,1,MSP,DTW,2026,0.0,0.0,-1.0
8616,1486,10,10,1,MSP,ATL,1050,0.0,0.0,-5.0
8617,1640,10,10,1,DTW,ATL,916,1.0,1.0,22.0
8618,1770,10,10,1,SEA,MSP,2046,0.0,0.0,-2.0
8619,1893,10,10,1,DTW,ATL,1045,1.0,1.0,135.0
8620,1397,10,11,2,MSP,SEA,1045,0.0,0.0,-5.0
8621,94,10,5,3,DTW,ATL,1414,0.0,0.0,-3.0
8622,176,10,5,3,MSP,ATL,1837,0.0,0.0,-1.0
8623,356,10,5,3,ATL,MSP,2307,0.0,0.0,-2.0
8624,420,10,5,3,ATL,JFK,1634,0.0,0.0,-1.0
8625,439,10,5,3,JFK,ATL,1352,0.0,0.0,-1.0
8626,454,10,5,3,JFK,SEA,1918,0.0,0.0,-2.0
8627,464,10,5,3,JFK,SEA,1125,0.0,0.0,-4.0
8628,528,10,5,3,DTW,ATL,1759,0.0,0.0,-3.0
8629,629,10,5,3,ATL,DTW,1103,0.0,0.0,-1.0
8630,744,10,5,3,MSP,ATL,1336,0.0,0.0,2.0
8631,815,10,5,3,SEA,DTW,1700,0.0,0.0,0.0
8632,862,10,5,3,ATL,MSP,1230,0.0,0.0,-1.0
8633,2646,10,5,3,MSP,SEA,2346,0.0,0.0,14.0
8634,2819,10,5,3,SEA,ATL,2005,0.0,0.0,0.0
8635,22,10,6,4,MSP,DTW,1616,0.0,0.0,0.0
8636,43,10,6,4,JFK,ATL,1802,0.0,0.0,11.0
8637,94,10,6,4,DTW,ATL,1414,0.0,0.0,-2.0
8638,176,10,6,4,MSP,ATL,1837,0.0,0.0,1.0
8639,325,10,6,4,DTW,ATL,1549,1.0,1.0,40.0
8640,413,10,6,4,MSP,JFK,1439,0.0,0.0,-2.0
8641,439,10,6,4,JFK,ATL,1352,0.0,0.0,3.0
8642,454,10,6,4,JFK,SEA,1918,0.0,0.0,9.0
8643,464,10,6,4,JFK,SEA,1125,0.0,0.0,-3.0
8644,535,10,6,4,ATL,DTW,2108,0.0,0.0,-1.0
8645,630,10,6,4,DTW,ATL,2005,1.0,1.0,87.0
8646,748,10,6,4,ATL,DTW,1254,1.0,1.0,57.0
8647,830,10,6,4,ATL,JFK,1436,0.0,0.0,4.0
8648,888,10,6,4,ATL,MSP,2130,0.0,0.0,-1.0
8649,945,10,6,4,DTW,MSP,800,0.0,0.0,-3.0
8650,984,10,6,4,ATL,JFK,2333,0.0,0.0,2.0
8651,1096,10,6,4,DTW,MSP,1301,0.0,0.0,-5.0
8652,2201,10,11,2,SEA,JFK,655,0.0,0.0,-5.0
8653,2237,10,11,2,MSP,SEA,1710,0.0,0.0,-1.0
8654,413,10,10,1,MSP,JFK,1439,0.0,0.0,-5.0
8655,438,10,10,1,JFK,MSP,1812,0.0,0.0,2.0
8656,446,10,10,1,ATL,JFK,2015,0.0,0.0,-2.0
8657,464,10,10,1,JFK,SEA,1125,0.0,0.0,-4.0
8658,535,10,10,1,ATL,DTW,2108,0.0,0.0,-1.0
8659,630,10,10,1,DTW,ATL,2005,0.0,0.0,-5.0
8660,748,10,10,1,ATL,DTW,1254,0.0,0.0,8.0
8661,830,10,10,1,ATL,JFK,1436,0.0,0.0,-2.0
8662,888,10,10,1,ATL,MSP,2130,0.0,0.0,-2.0
8663,947,10,10,1,DTW,MSP,1053,0.0,0.0,-5.0
8664,991,10,10,1,ATL,DTW,1455,0.0,0.0,-2.0
8665,1107,10,10,1,ATL,SEA,2131,0.0,0.0,-2.0
8666,177,10,11,2,ATL,MSP,1649,0.0,0.0,-2.0
8667,411,10,11,2,SEA,JFK,1610,0.0,0.0,-2.0
8668,431,10,11,2,JFK,ATL,2206,1.0,0.0,17.0
8669,446,10,11,2,ATL,JFK,2015,0.0,0.0,-4.0
8670,463,10,11,2,JFK,ATL,1605,0.0,0.0,-5.0
8671,526,10,11,2,ATL,MSP,14,0.0,0.0,2.0
8672,589,10,11,2,MSP,SEA,1302,0.0,0.0,-2.0
8673,733,10,11,2,DTW,SEA,1737,0.0,0.0,-3.0
8674,784,10,11,2,ATL,MSP,1025,0.0,0.0,4.0
8675,857,10,11,2,MSP,ATL,1441,0.0,0.0,-4.0
8676,902,10,11,2,ATL,DTW,1655,0.0,0.0,-1.0
8677,968,10,11,2,SEA,ATL,1526,0.0,0.0,-1.0
8678,1060,10,11,2,SEA,ATL,1832,0.0,0.0,-3.0
8679,1121,10,11,2,DTW,ATL,2130,0.0,0.0,-3.0
8680,1342,10,11,2,MSP,DTW,2252,0.0,0.0,-5.0
8681,1486,10,11,2,MSP,ATL,1050,0.0,0.0,-3.0
8682,1640,10,11,2,DTW,ATL,916,0.0,0.0,-2.0
8683,1770,10,11,2,SEA,MSP,2046,0.0,0.0,-4.0
8684,1893,10,11,2,DTW,ATL,1045,0.0,0.0,-4.0
8685,1991,10,11,2,MSP,ATL,847,0.0,0.0,-7.0
8686,2032,10,11,2,MSP,JFK,1100,0.0,0.0,-5.0
8687,2174,10,11,2,JFK,MSP,1812,0.0,0.0,-3.0
8688,1727,10,12,3,MSP,DTW,1616,0.0,0.0,0.0
8689,1823,10,12,3,DTW,SEA,2229,0.0,0.0,-1.0
8690,1929,10,12,3,ATL,SEA,1050,0.0,1.0,-1.0
8691,1998,10,12,3,DTW,MSP,955,0.0,0.0,4.0
8692,2039,10,12,3,ATL,SEA,1213,0.0,1.0,-1.0
8693,2193,10,12,3,MSP,SEA,845,0.0,0.0,-2.0
8694,2221,10,12,3,DTW,SEA,1940,0.0,0.0,13.0
8695,1998,10,10,1,DTW,MSP,955,0.0,0.0,-2.0
8696,2039,10,10,1,ATL,SEA,1213,0.0,0.0,-1.0
8697,2201,10,10,1,SEA,JFK,655,0.0,0.0,-2.0
8698,2237,10,10,1,MSP,SEA,1710,0.0,0.0,-2.0
8699,2329,10,10,1,ATL,SEA,1538,0.0,0.0,-4.0
8700,2423,10,10,1,DTW,SEA,1035,0.0,1.0,-1.0
8701,2536,10,10,1,MSP,SEA,2124,0.0,0.0,-3.0
8702,2577,10,10,1,ATL,MSP,1535,0.0,0.0,0.0
8703,2795,10,10,1,SEA,ATL,2233,0.0,0.0,-4.0
8704,2826,10,10,1,ATL,MSP,1345,0.0,0.0,-4.0
8705,42,10,11,2,ATL,JFK,1735,1.0,0.0,20.0
8706,87,10,11,2,DTW,MSP,1857,0.0,0.0,-6.0
8707,109,10,11,2,ATL,MSP,1940,0.0,0.0,-3.0
8708,2561,10,12,3,JFK,DTW,1122,0.0,0.0,-8.0
8709,2787,10,12,3,MSP,ATL,2308,0.0,0.0,-1.0
8710,2824,10,12,3,ATL,MSP,1831,0.0,0.0,-1.0
8711,38,10,13,4,SEA,DTW,1908,0.0,0.0,-5.0
8712,86,10,13,4,MSP,DTW,1811,0.0,0.0,2.0
8713,108,10,13,4,MSP,ATL,1649,0.0,0.0,-1.0
8714,213,10,13,4,JFK,MSP,2058,0.0,0.0,-1.0
8715,411,10,13,4,SEA,JFK,1610,0.0,0.0,-8.0
8716,439,10,13,4,JFK,ATL,1352,0.0,0.0,-5.0
8717,454,10,13,4,JFK,SEA,1918,0.0,0.0,0.0
8718,464,10,13,4,JFK,SEA,1125,0.0,0.0,-2.0
8719,528,10,13,4,DTW,ATL,1759,0.0,0.0,0.0
8720,629,10,13,4,ATL,DTW,1103,0.0,0.0,-2.0
8721,784,10,12,3,ATL,MSP,1025,0.0,0.0,-2.0
8722,857,10,12,3,MSP,ATL,1441,0.0,0.0,-5.0
8723,902,10,12,3,ATL,DTW,1655,0.0,0.0,-2.0
8724,968,10,12,3,SEA,ATL,1526,0.0,0.0,-8.0
8725,1060,10,12,3,SEA,ATL,1832,0.0,0.0,-5.0
8726,1121,10,12,3,DTW,ATL,2130,0.0,0.0,-4.0
8727,1342,10,12,3,MSP,DTW,2252,0.0,0.0,-4.0
8728,1402,10,12,3,DTW,ATL,2233,0.0,0.0,-1.0
8729,1549,10,12,3,MSP,ATL,2144,0.0,0.0,-6.0
8730,1096,10,13,4,DTW,MSP,1301,0.0,0.0,-4.0
8731,1267,10,13,4,ATL,DTW,2001,0.0,0.0,-1.0
8732,1352,10,13,4,MSP,DTW,1426,0.0,0.0,-4.0
8733,1476,10,13,4,DTW,MSP,1440,0.0,0.0,-1.0
8734,2329,10,11,2,ATL,SEA,1538,0.0,0.0,-3.0
8735,2424,10,11,2,SEA,DTW,2119,0.0,0.0,-1.0
8736,2561,10,11,2,JFK,DTW,1122,0.0,0.0,-2.0
8737,2795,10,11,2,SEA,ATL,2233,0.0,0.0,-2.0
8738,2826,10,11,2,ATL,MSP,1345,0.0,0.0,-1.0
8739,42,10,12,3,ATL,JFK,1735,0.0,0.0,-2.0
8740,94,10,12,3,DTW,ATL,1414,0.0,0.0,7.0
8741,176,10,12,3,MSP,ATL,1837,0.0,0.0,1.0
8742,325,10,12,3,DTW,ATL,1549,0.0,0.0,-3.0
8743,413,10,12,3,MSP,JFK,1439,0.0,0.0,-4.0
8744,439,10,12,3,JFK,ATL,1352,0.0,0.0,5.0
8745,454,10,12,3,JFK,SEA,1918,0.0,0.0,-5.0
8746,464,10,12,3,JFK,SEA,1125,0.0,0.0,4.0
8747,535,10,12,3,ATL,DTW,2108,0.0,0.0,-1.0
8748,630,10,12,3,DTW,ATL,2005,0.0,0.0,7.0
8749,1893,10,13,4,DTW,ATL,1045,1.0,1.0,55.0
8750,1991,10,13,4,MSP,ATL,847,0.0,0.0,-3.0
8751,2032,10,13,4,MSP,JFK,1100,0.0,0.0,-5.0
8752,2157,10,13,4,SEA,DTW,542,0.0,0.0,-1.0
8753,2214,10,13,4,MSP,JFK,2335,1.0,1.0,20.0
8754,2253,10,13,4,MSP,SEA,1942,0.0,0.0,6.0
8755,2348,10,13,4,ATL,SEA,2350,0.0,0.0,0.0
8756,2424,10,13,4,SEA,DTW,2119,0.0,0.0,0.0
8757,744,10,13,4,MSP,ATL,1336,0.0,0.0,-1.0
8758,815,10,13,4,SEA,DTW,1700,0.0,0.0,-3.0
8759,862,10,13,4,ATL,MSP,1230,0.0,0.0,-5.0
8760,922,10,13,4,SEA,MSP,1206,0.0,0.0,7.0
8761,968,10,13,4,SEA,ATL,1526,0.0,0.0,-4.0
8762,2795,10,13,4,SEA,ATL,2233,0.0,0.0,0.0
8763,2826,10,13,4,ATL,MSP,1345,0.0,0.0,8.0
8764,42,10,14,5,ATL,JFK,1735,0.0,0.0,4.0
8765,94,10,14,5,DTW,ATL,1414,0.0,0.0,1.0
8766,176,10,14,5,MSP,ATL,1837,0.0,0.0,-3.0
8767,325,10,14,5,DTW,ATL,1549,1.0,0.0,16.0
8768,413,10,14,5,MSP,JFK,1439,0.0,0.0,-1.0
8769,439,10,14,5,JFK,ATL,1352,0.0,0.0,-4.0
8770,454,10,14,5,JFK,SEA,1918,1.0,1.0,44.0
8771,464,10,14,5,JFK,SEA,1125,0.0,0.0,-5.0
8772,535,10,14,5,ATL,DTW,2108,0.0,0.0,-1.0
8773,630,10,14,5,DTW,ATL,2005,0.0,0.0,-4.0
8774,748,10,14,5,ATL,DTW,1254,0.0,0.0,1.0
8775,830,10,14,5,ATL,JFK,1436,0.0,0.0,-3.0
8776,888,10,14,5,ATL,MSP,2130,0.0,0.0,-4.0
8777,947,10,14,5,DTW,MSP,1053,0.0,0.0,0.0
8778,991,10,14,5,ATL,DTW,1455,0.0,0.0,-1.0
8779,1107,10,14,5,ATL,SEA,2130,0.0,0.0,4.0
8780,2048,10,14,5,JFK,ATL,1955,0.0,0.0,-7.0
8781,2201,10,14,5,SEA,JFK,655,0.0,0.0,-8.0
8782,2237,10,14,5,MSP,SEA,1710,0.0,0.0,-4.0
8783,2329,10,14,5,ATL,SEA,1538,0.0,0.0,-2.0
8784,2423,10,14,5,DTW,SEA,1035,0.0,0.0,-1.0
8785,2536,10,14,5,MSP,SEA,2124,1.0,1.0,59.0
8786,2610,10,14,5,ATL,MSP,915,0.0,0.0,0.0
8787,2798,10,14,5,MSP,DTW,911,0.0,0.0,0.0
8788,17,10,15,6,DTW,SEA,1412,0.0,0.0,-1.0
8789,43,10,15,6,JFK,ATL,1759,0.0,0.0,0.0
8790,176,10,15,6,MSP,ATL,1836,0.0,0.0,-3.0
8791,325,10,15,6,DTW,ATL,1410,0.0,0.0,-2.0
8792,1768,10,15,6,SEA,MSP,1205,0.0,0.0,-6.0
8793,1921,10,15,6,ATL,DTW,1831,0.0,0.0,-1.0
8794,1997,10,15,6,MSP,ATL,2008,0.0,0.0,-6.0
8795,2032,10,15,6,MSP,JFK,1057,0.0,0.0,-4.0
8796,2174,10,15,6,JFK,MSP,1807,1.0,1.0,44.0
8797,2218,10,15,6,SEA,DTW,1452,0.0,0.0,0.0
8798,2308,10,15,6,SEA,MSP,1831,0.0,0.0,-3.0
8799,2423,10,15,6,DTW,SEA,1033,0.0,0.0,-3.0
8800,2577,10,15,6,ATL,MSP,1532,0.0,0.0,-4.0
8801,2824,10,15,6,ATL,MSP,1832,0.0,0.0,-1.0
8802,38,10,16,7,SEA,DTW,1908,1.0,0.0,16.0
8803,53,10,16,7,MSP,DTW,1811,0.0,0.0,3.0
8804,108,10,16,7,MSP,ATL,1649,0.0,0.0,0.0
8805,211,10,16,7,JFK,SEA,2249,0.0,0.0,-1.0
8806,2283,10,12,3,DTW,ATL,818,0.0,0.0,1.0
8807,2350,10,12,3,ATL,JFK,1024,0.0,0.0,-1.0
8808,2440,10,12,3,SEA,MSP,559,0.0,0.0,-4.0
8809,436,10,15,6,JFK,DTW,1121,0.0,0.0,-4.0
8810,454,10,15,6,JFK,SEA,1915,0.0,0.0,-4.0
8811,499,10,15,6,JFK,MSP,1008,0.0,0.0,-5.0
8812,589,10,15,6,MSP,SEA,1301,0.0,0.0,-4.0
8813,744,10,15,6,MSP,ATL,1337,0.0,0.0,-4.0
8814,815,10,15,6,SEA,DTW,1700,0.0,0.0,12.0
8815,888,10,15,6,ATL,MSP,2130,0.0,0.0,7.0
8816,968,10,15,6,SEA,ATL,1523,0.0,0.0,-1.0
8817,1060,10,15,6,SEA,ATL,1830,0.0,0.0,-3.0
8818,1290,10,15,6,ATL,DTW,29,0.0,0.0,0.0
8819,1402,10,15,6,DTW,ATL,2230,0.0,0.0,0.0
8820,1598,10,15,6,SEA,ATL,1356,0.0,0.0,0.0
8821,439,10,16,7,JFK,ATL,1352,0.0,0.0,2.0
8822,454,10,16,7,JFK,SEA,1918,0.0,0.0,0.0
8823,464,10,16,7,JFK,SEA,1125,0.0,0.0,-6.0
8824,588,10,16,7,SEA,MSP,1654,1.0,0.0,37.0
8825,677,10,16,7,MSP,DTW,1303,0.0,0.0,1.0
8826,784,10,16,7,ATL,MSP,1025,0.0,0.0,0.0
8827,857,10,16,7,MSP,ATL,1441,1.0,1.0,60.0
8828,902,10,16,7,ATL,DTW,1655,0.0,0.0,-3.0
8829,1715,10,13,4,DTW,ATL,1155,0.0,0.0,-3.0
8830,1823,10,13,4,DTW,SEA,2229,0.0,0.0,-4.0
8831,1342,10,14,5,MSP,DTW,2252,0.0,0.0,-3.0
8832,1402,10,14,5,DTW,ATL,2233,1.0,1.0,52.0
8833,1549,10,14,5,MSP,ATL,2144,0.0,0.0,4.0
8834,1727,10,14,5,MSP,DTW,1616,0.0,0.0,-5.0
8835,1823,10,14,5,DTW,SEA,2229,1.0,0.0,21.0
8836,1929,10,14,5,ATL,SEA,1050,0.0,0.0,-1.0
8837,1998,10,14,5,DTW,MSP,955,0.0,0.0,-4.0
8838,2423,10,16,7,DTW,SEA,1035,0.0,1.0,-4.0
8839,2547,10,16,7,SEA,MSP,2329,0.0,0.0,-4.0
8840,325,10,16,7,DTW,ATL,1549,0.0,0.0,-5.0
8841,413,10,16,7,MSP,JFK,1439,0.0,0.0,-2.0
8842,1549,10,16,7,MSP,ATL,2144,0.0,0.0,5.0
8843,1727,10,16,7,MSP,DTW,1616,0.0,0.0,-4.0
8844,1823,10,16,7,DTW,SEA,2229,1.0,0.0,18.0
8845,1929,10,16,7,ATL,SEA,1050,0.0,0.0,-4.0
8846,2027,10,16,7,DTW,JFK,2223,0.0,0.0,-4.0
8847,2054,10,16,7,JFK,ATL,2204,0.0,0.0,-9.0
8848,2214,10,16,7,MSP,JFK,2335,1.0,1.0,36.0
8849,2253,10,16,7,MSP,SEA,1942,0.0,0.0,-3.0
8850,2350,10,16,7,ATL,JFK,1024,0.0,0.0,-1.0
8851,1880,10,17,1,ATL,DTW,2312,1.0,0.0,21.0
8852,1965,10,17,1,ATL,SEA,1926,0.0,0.0,-3.0
8853,2005,10,17,1,ATL,DTW,922,0.0,0.0,13.0
8854,2048,10,17,1,JFK,ATL,1955,0.0,0.0,-2.0
8855,2214,10,17,1,MSP,JFK,2335,1.0,1.0,79.0
8856,2253,10,17,1,MSP,SEA,1942,1.0,1.0,27.0
8857,2798,10,16,7,MSP,DTW,911,0.0,0.0,-6.0
8858,17,10,17,1,DTW,SEA,1415,0.0,0.0,1.0
8859,43,10,17,1,JFK,ATL,1802,1.0,0.0,26.0
8860,95,10,17,1,ATL,DTW,1553,0.0,0.0,-4.0
8861,177,10,17,1,ATL,MSP,1649,0.0,0.0,-5.0
8862,356,10,17,1,ATL,MSP,2307,0.0,0.0,-1.0
8863,420,10,17,1,ATL,JFK,1634,0.0,0.0,-1.0
8864,439,10,17,1,JFK,ATL,1352,0.0,0.0,-2.0
8865,454,10,17,1,JFK,SEA,1918,0.0,0.0,-5.0
8866,464,10,17,1,JFK,SEA,1125,0.0,0.0,-4.0
8867,535,10,17,1,ATL,DTW,2108,0.0,0.0,-2.0
8868,630,10,17,1,DTW,ATL,2005,1.0,1.0,103.0
8869,748,10,17,1,ATL,DTW,1254,0.0,0.0,-1.0
8870,830,10,17,1,ATL,JFK,1436,1.0,1.0,33.0
8871,888,10,17,1,ATL,MSP,2130,0.0,0.0,4.0
8872,2646,10,17,1,MSP,SEA,2346,0.0,0.0,-1.0
8873,2819,10,17,1,SEA,ATL,2005,0.0,0.0,0.0
8874,23,10,18,2,DTW,MSP,1638,0.0,0.0,-3.0
8875,52,10,18,2,DTW,MSP,955,0.0,0.0,11.0
8876,95,10,18,2,ATL,DTW,1553,0.0,0.0,-3.0
8877,177,10,18,2,ATL,MSP,1649,1.0,0.0,17.0
8878,356,10,18,2,ATL,MSP,2307,0.0,0.0,-4.0
8879,421,10,18,2,SEA,JFK,2100,0.0,0.0,-3.0
8880,440,10,18,2,JFK,ATL,843,0.0,0.0,-6.0
8881,460,10,18,2,JFK,ATL,1117,0.0,0.0,-4.0
8882,499,10,18,2,JFK,MSP,1014,0.0,0.0,-4.0
8883,588,10,18,2,SEA,MSP,1654,0.0,0.0,-1.0
8884,677,10,18,2,MSP,DTW,1303,0.0,0.0,-2.0
8885,783,10,18,2,MSP,ATL,946,0.0,0.0,-1.0
8886,843,10,18,2,ATL,JFK,1245,0.0,0.0,-1.0
8887,889,10,18,2,SEA,MSP,1429,0.0,0.0,-5.0
8888,967,10,18,2,ATL,SEA,1340,0.0,0.0,-1.0
8889,1055,10,18,2,DTW,MSP,2130,0.0,0.0,-2.0
8890,1109,10,18,2,SEA,JFK,2332,0.0,0.0,-4.0
8891,1342,10,18,2,MSP,DTW,2252,0.0,0.0,-1.0
8892,1402,10,18,2,DTW,ATL,2233,0.0,0.0,-3.0
